PERIODO,COLE_BILINGUE,COLE_DEPTO_UBICACION,COLE_JORNADA,COLE_NATURALEZA,ESTU_GENERO,PUNT_INGLES,PUNT_MATEMATICAS,PUNT_SOCIALES_CIUDADANAS,PUNT_C_NATURALES,PUNT_LECTURA_CRITICA,PUNT_GLOBAL
20172,N,BOGOTA,COMPLETA,NO OFICIAL,M,68.0,60.0,63.0,62.0,61.0,310.0
20172,N,BOGOTA,TARDE,OFICIAL,F,37.0,46.0,45.0,45.0,42.0,220.0
20172,N,BOGOTA,TARDE,OFICIAL,F,51.0,43.0,56.0,54.0,52.0,256.0
20172,,BOGOTA,MAÑANA,NO OFICIAL,M,43.0,55.0,57.0,54.0,64.0,282.0
20172,,BOGOTA,COMPLETA,NO OFICIAL,M,56.0,54.0,55.0,56.0,48.0,267.0
20181,S,BOGOTA,COMPLETA,NO OFICIAL,F,78.0,66.0,62.0,60.0,68.0,325.0
20181,S,BOGOTA,COMPLETA,NO OFICIAL,F,78.0,66.0,62.0,60.0,68.0,325.0
20172,N,BOGOTA,TARDE,OFICIAL,M,42.0,41.0,46.0,48.0,49.0,228.0
20172,N,BOGOTA,COMPLETA,NO OFICIAL,M,47.0,54.0,45.0,50.0,44.0,241.0
20172,N,BOGOTA,COMPLETA,NO OFICIAL,F,63.0,59.0,58.0,59.0,74.0,313.0
20172,N,BOGOTA,UNICA,OFICIAL,F,27.0,41.0,37.0,36.0,44.0,193.0
20172,N,BOGOTA,MAÑANA,OFICIAL,M,50.0,53.0,63.0,40.0,56.0,264.0
20172,N,BOGOTA,MAÑANA,OFICIAL,F,56.0,58.0,65.0,65.0,65.0,313.0
20172,N,BOGOTA,MAÑANA,OFICIAL,M,66.0,66.0,71.0,70.0,76.0,352.0
20181,S,BOGOTA,COMPLETA,NO OFICIAL,M,74.0,80.0,71.0,74.0,76.0,376.0
20181,S,BOGOTA,COMPLETA,NO OFICIAL,M,74.0,80.0,71.0,74.0,76.0,376.0
20172,N,BOGOTA,COMPLETA,NO OFICIAL,F,71.0,67.0,57.0,60.0,62.0,311.0
20172,N,BOGOTA,TARDE,OFICIAL,M,51.0,54.0,58.0,48.0,59.0,272.0
20172,N,BOGOTA,COMPLETA,NO OFICIAL,M,58.0,60.0,55.0,60.0,62.0,296.0
20172,N,BOGOTA,COMPLETA,NO OFICIAL,M,44.0,54.0,46.0,54.0,45.0,247.0
20172,N,BOGOTA,MAÑANA,OFICIAL,F,54.0,56.0,54.0,56.0,67.0,290.0
20172,N,BOGOTA,MAÑANA,OFICIAL,F,50.0,54.0,56.0,53.0,63.0,280.0
20172,N,BOGOTA,UNICA,OFICIAL,M,57.0,50.0,51.0,51.0,50.0,255.0
20172,,BOGOTA,MAÑANA,NO OFICIAL,F,33.0,45.0,44.0,45.0,48.0,223.0
20172,N,BOGOTA,COMPLETA,NO OFICIAL,M,51.0,53.0,45.0,55.0,51.0,255.0
20171,S,BOGOTA,COMPLETA,NO OFICIAL,F,95.0,73.0,76.0,72.0,72.0,375.0
20172,,BOGOTA,TARDE,OFICIAL,M,46.0,51.0,51.0,46.0,53.0,250.0
20172,,BOGOTA,MAÑANA,NO OFICIAL,M,36.0,39.0,39.0,44.0,52.0,215.0
20181,N,BOGOTA,TARDE,NO OFICIAL,M,49.0,59.0,56.0,53.0,54.0,275.0
20172,,BOGOTA,MAÑANA,OFICIAL,F,49.0,42.0,45.0,52.0,39.0,224.0
20172,N,BOGOTA,COMPLETA,NO OFICIAL,M,40.0,58.0,47.0,30.0,54.0,233.0
20172,,BOGOTA,MAÑANA,NO OFICIAL,F,29.0,29.0,32.0,30.0,39.0,161.0
20172,N,BOGOTA,MAÑANA,OFICIAL,F,48.0,66.0,54.0,61.0,52.0,287.0
20172,N,BOGOTA,COMPLETA,NO OFICIAL,M,45.0,43.0,47.0,38.0,62.0,237.0
20172,N,BOGOTA,COMPLETA,NO OFICIAL,M,55.0,65.0,51.0,61.0,59.0,293.0
20172,N,BOGOTA,COMPLETA,NO OFICIAL,M,54.0,48.0,67.0,57.0,62.0,291.0
20172,,BOGOTA,MAÑANA,NO OFICIAL,F,51.0,41.0,58.0,44.0,58.0,252.0
20172,N,BOGOTA,MAÑANA,OFICIAL,F,46.0,44.0,55.0,51.0,46.0,244.0
20172,N,BOGOTA,COMPLETA,NO OFICIAL,M,51.0,61.0,53.0,63.0,61.0,294.0
20172,N,BOGOTA,COMPLETA,NO OFICIAL,F,62.0,52.0,57.0,62.0,63.0,294.0
20181,N,BOGOTA,MAÑANA,NO OFICIAL,M,63.0,57.0,54.0,58.0,56.0,284.0
20181,N,BOGOTA,MAÑANA,NO OFICIAL,M,51.0,30.0,48.0,35.0,43.0,200.0
20172,N,BOGOTA,SABATINA,NO OFICIAL,F,44.0,38.0,44.0,44.0,40.0,208.0
20172,,BOGOTA,MAÑANA,OFICIAL,M,48.0,55.0,59.0,56.0,51.0,273.0
20172,N,BOGOTA,MAÑANA,OFICIAL,F,54.0,45.0,37.0,49.0,57.0,238.0
20172,N,BOGOTA,MAÑANA,OFICIAL,M,51.0,48.0,38.0,35.0,43.0,209.0
20172,N,BOGOTA,MAÑANA,NO OFICIAL,M,56.0,42.0,40.0,51.0,33.0,213.0
20172,N,BOGOTA,COMPLETA,NO OFICIAL,M,51.0,62.0,57.0,62.0,59.0,297.0
20172,N,BOGOTA,COMPLETA,NO OFICIAL,M,75.0,63.0,65.0,65.0,65.0,327.0
20172,N,BOGOTA,NOCHE,OFICIAL,M,40.0,58.0,50.0,47.0,54.0,257.0
20172,N,BOGOTA,TARDE,OFICIAL,F,44.0,34.0,36.0,45.0,38.0,193.0
20172,N,BOGOTA,COMPLETA,NO OFICIAL,M,80.0,68.0,67.0,62.0,68.0,337.0
20172,N,BOGOTA,COMPLETA,NO OFICIAL,F,76.0,65.0,69.0,63.0,68.0,335.0
20172,,BOGOTA,COMPLETA,NO OFICIAL,M,77.0,70.0,75.0,70.0,66.0,354.0
20172,N,BOGOTA,NOCHE,OFICIAL,F,39.0,39.0,44.0,44.0,45.0,213.0
20172,N,BOGOTA,COMPLETA,NO OFICIAL,F,73.0,59.0,67.0,63.0,70.0,327.0
20172,N,BOGOTA,COMPLETA,NO OFICIAL,F,31.0,41.0,41.0,44.0,41.0,205.0
20172,N,BOGOTA,TARDE,OFICIAL,F,48.0,48.0,60.0,49.0,54.0,262.0
20172,N,BOGOTA,TARDE,OFICIAL,F,47.0,52.0,48.0,53.0,55.0,258.0
20172,N,BOGOTA,TARDE,OFICIAL,F,50.0,53.0,50.0,54.0,45.0,252.0
20172,,BOGOTA,MAÑANA,NO OFICIAL,M,51.0,54.0,56.0,53.0,61.0,278.0
20172,N,BOGOTA,TARDE,OFICIAL,F,51.0,56.0,66.0,54.0,56.0,287.0
20172,N,BOGOTA,UNICA,OFICIAL,M,34.0,40.0,51.0,54.0,61.0,251.0
20172,N,BOGOTA,COMPLETA,NO OFICIAL,F,56.0,63.0,58.0,65.0,50.0,294.0
20172,N,BOGOTA,TARDE,OFICIAL,F,40.0,44.0,46.0,40.0,52.0,225.0
20172,N,BOGOTA,SABATINA,NO OFICIAL,M,45.0,31.0,38.0,37.0,40.0,186.0
20172,N,BOGOTA,TARDE,OFICIAL,F,45.0,45.0,41.0,46.0,41.0,217.0
20172,N,BOGOTA,MAÑANA,NO OFICIAL,F,51.0,36.0,41.0,39.0,45.0,205.0
20172,N,BOGOTA,COMPLETA,NO OFICIAL,F,54.0,61.0,64.0,63.0,64.0,312.0
20172,N,BOGOTA,UNICA,NO OFICIAL,F,53.0,54.0,57.0,59.0,65.0,292.0
20181,S,BOGOTA,COMPLETA,NO OFICIAL,F,83.0,71.0,76.0,70.0,63.0,355.0
20181,S,BOGOTA,COMPLETA,NO OFICIAL,F,83.0,71.0,76.0,70.0,63.0,355.0
20172,N,BOGOTA,COMPLETA,NO OFICIAL,M,46.0,56.0,69.0,64.0,62.0,307.0
20172,N,BOGOTA,MAÑANA,NO OFICIAL,M,56.0,70.0,66.0,61.0,67.0,326.0
20172,N,BOGOTA,TARDE,OFICIAL,F,48.0,65.0,49.0,58.0,59.0,285.0
20172,N,BOGOTA,MAÑANA,OFICIAL,M,55.0,63.0,65.0,67.0,67.0,323.0
20172,N,BOGOTA,COMPLETA,NO OFICIAL,M,61.0,71.0,62.0,62.0,64.0,322.0
20172,N,BOGOTA,TARDE,OFICIAL,M,48.0,62.0,58.0,56.0,58.0,288.0
20172,N,BOGOTA,COMPLETA,NO OFICIAL,F,75.0,68.0,67.0,68.0,69.0,343.0
20172,N,BOGOTA,COMPLETA,NO OFICIAL,M,63.0,32.0,57.0,53.0,54.0,250.0
20172,N,BOGOTA,MAÑANA,OFICIAL,M,49.0,53.0,56.0,58.0,43.0,261.0
20172,N,BOGOTA,NOCHE,NO OFICIAL,F,71.0,50.0,57.0,30.0,63.0,258.0
20172,N,BOGOTA,TARDE,OFICIAL,F,45.0,54.0,47.0,43.0,51.0,242.0
20172,N,BOGOTA,TARDE,OFICIAL,M,66.0,65.0,54.0,59.0,58.0,298.0
20172,N,BOGOTA,COMPLETA,NO OFICIAL,F,54.0,54.0,49.0,56.0,59.0,272.0
20172,N,BOGOTA,TARDE,OFICIAL,F,42.0,50.0,58.0,59.0,50.0,267.0
20172,N,BOGOTA,UNICA,OFICIAL,F,60.0,66.0,63.0,58.0,74.0,324.0
20172,N,BOGOTA,COMPLETA,NO OFICIAL,M,61.0,55.0,59.0,57.0,56.0,285.0
20172,N,BOGOTA,COMPLETA,NO OFICIAL,F,74.0,54.0,53.0,55.0,57.0,281.0
20172,N,BOGOTA,MAÑANA,OFICIAL,M,79.0,66.0,69.0,67.0,63.0,336.0
20171,N,BOGOTA,COMPLETA,NO OFICIAL,M,84.0,74.0,84.0,81.0,70.0,389.0
20172,N,BOGOTA,COMPLETA,OFICIAL,F,66.0,56.0,63.0,59.0,60.0,300.0
20172,N,BOGOTA,MAÑANA,OFICIAL,M,45.0,46.0,52.0,58.0,54.0,260.0
20172,N,BOGOTA,MAÑANA,OFICIAL,F,55.0,50.0,53.0,51.0,60.0,268.0
20172,,BOGOTA,MAÑANA,OFICIAL,F,48.0,38.0,38.0,50.0,42.0,212.0
20172,N,BOGOTA,COMPLETA,NO OFICIAL,F,51.0,44.0,43.0,48.0,46.0,228.0
20172,N,BOGOTA,MAÑANA,OFICIAL,F,66.0,59.0,62.0,59.0,69.0,313.0
20172,N,BOGOTA,COMPLETA,NO OFICIAL,M,71.0,71.0,64.0,61.0,62.0,325.0
20172,N,BOGOTA,TARDE,OFICIAL,M,63.0,70.0,71.0,65.0,69.0,342.0
20172,N,BOGOTA,MAÑANA,OFICIAL,M,52.0,48.0,55.0,52.0,50.0,257.0
20172,N,BOGOTA,MAÑANA,NO OFICIAL,F,43.0,39.0,38.0,29.0,40.0,185.0
20172,N,BOGOTA,MAÑANA,OFICIAL,F,65.0,66.0,71.0,63.0,72.0,339.0
20172,N,BOGOTA,COMPLETA,NO OFICIAL,F,50.0,50.0,50.0,56.0,55.0,263.0
20172,N,BOGOTA,COMPLETA,NO OFICIAL,M,48.0,35.0,44.0,48.0,49.0,222.0
20172,,BOGOTA,SABATINA,NO OFICIAL,F,50.0,41.0,51.0,46.0,50.0,236.0
20172,N,BOGOTA,MAÑANA,OFICIAL,M,46.0,46.0,45.0,46.0,53.0,237.0
20172,N,BOGOTA,TARDE,OFICIAL,F,43.0,51.0,54.0,55.0,59.0,269.0
20172,N,BOGOTA,TARDE,OFICIAL,M,48.0,49.0,39.0,52.0,42.0,228.0
20172,N,BOGOTA,TARDE,OFICIAL,F,51.0,51.0,49.0,51.0,53.0,255.0
20172,N,BOGOTA,COMPLETA,OFICIAL,M,73.0,55.0,51.0,59.0,61.0,289.0
20172,N,BOGOTA,SABATINA,NO OFICIAL,M,41.0,34.0,47.0,48.0,47.0,219.0
20172,,BOGOTA,COMPLETA,NO OFICIAL,F,64.0,52.0,46.0,50.0,56.0,260.0
20172,,BOGOTA,MAÑANA,OFICIAL,M,58.0,53.0,53.0,57.0,47.0,265.0
20172,N,BOGOTA,MAÑANA,OFICIAL,M,70.0,51.0,60.0,61.0,68.0,304.0
20172,N,BOGOTA,MAÑANA,OFICIAL,F,76.0,67.0,65.0,65.0,70.0,337.0
20172,N,BOGOTA,MAÑANA,OFICIAL,F,42.0,52.0,51.0,58.0,48.0,257.0
20172,N,BOGOTA,NOCHE,OFICIAL,M,43.0,50.0,39.0,47.0,43.0,223.0
20172,N,BOGOTA,MAÑANA,OFICIAL,M,53.0,44.0,51.0,44.0,47.0,235.0
20172,N,BOGOTA,MAÑANA,OFICIAL,M,39.0,40.0,39.0,40.0,35.0,193.0
20172,N,BOGOTA,TARDE,OFICIAL,M,60.0,62.0,73.0,59.0,68.0,325.0
20172,N,BOGOTA,MAÑANA,OFICIAL,F,35.0,48.0,59.0,49.0,58.0,260.0
20172,,BOGOTA,MAÑANA,OFICIAL,M,56.0,56.0,52.0,55.0,59.0,278.0
20172,N,BOGOTA,COMPLETA,OFICIAL,F,67.0,63.0,68.0,74.0,70.0,343.0
20172,N,BOGOTA,NOCHE,OFICIAL,F,40.0,37.0,41.0,37.0,42.0,197.0
20172,N,BOGOTA,MAÑANA,OFICIAL,F,69.0,63.0,67.0,71.0,65.0,333.0
20172,N,BOGOTA,SABATINA,OFICIAL,F,43.0,35.0,53.0,47.0,49.0,229.0
20172,N,BOGOTA,TARDE,OFICIAL,M,30.0,58.0,54.0,43.0,53.0,252.0
20172,N,BOGOTA,UNICA,OFICIAL,M,68.0,53.0,62.0,63.0,64.0,305.0
20172,N,BOGOTA,TARDE,OFICIAL,F,57.0,57.0,62.0,48.0,68.0,293.0
20172,N,BOGOTA,MAÑANA,NO OFICIAL,M,55.0,49.0,48.0,46.0,40.0,232.0
20171,S,BOGOTA,COMPLETA,NO OFICIAL,F,78.0,67.0,79.0,72.0,69.0,361.0
20172,N,BOGOTA,MAÑANA,OFICIAL,F,48.0,54.0,48.0,59.0,58.0,271.0
20172,N,BOGOTA,MAÑANA,OFICIAL,F,54.0,56.0,54.0,54.0,58.0,277.0
20172,,BOGOTA,COMPLETA,NO OFICIAL,M,80.0,67.0,61.0,67.0,60.0,325.0
20172,N,BOGOTA,SABATINA,OFICIAL,M,38.0,23.0,31.0,32.0,45.0,166.0
20172,N,BOGOTA,COMPLETA,NO OFICIAL,M,62.0,63.0,68.0,56.0,67.0,317.0
20172,N,BOGOTA,MAÑANA,OFICIAL,M,49.0,52.0,61.0,58.0,64.0,290.0
20172,N,BOGOTA,TARDE,OFICIAL,M,46.0,53.0,35.0,50.0,48.0,232.0
20172,N,BOGOTA,TARDE,OFICIAL,F,51.0,27.0,42.0,43.0,46.0,202.0
20172,N,BOGOTA,MAÑANA,OFICIAL,F,50.0,53.0,60.0,57.0,54.0,278.0
20172,,BOGOTA,MAÑANA,OFICIAL,F,54.0,56.0,55.0,58.0,62.0,287.0
20172,,BOGOTA,MAÑANA,OFICIAL,F,46.0,39.0,43.0,39.0,48.0,213.0
20172,N,BOGOTA,MAÑANA,OFICIAL,F,59.0,52.0,57.0,50.0,62.0,278.0
20172,N,BOGOTA,MAÑANA,NO OFICIAL,M,65.0,76.0,65.0,69.0,63.0,340.0
20181,N,BOGOTA,NOCHE,NO OFICIAL,F,34.0,42.0,45.0,40.0,39.0,205.0
20172,N,BOGOTA,UNICA,OFICIAL,M,58.0,73.0,62.0,65.0,70.0,334.0
20172,N,BOGOTA,NOCHE,OFICIAL,F,45.0,40.0,36.0,40.0,47.0,205.0
20181,,BOGOTA,SABATINA,NO OFICIAL,F,31.0,27.0,53.0,40.0,44.0,201.0
20172,,BOGOTA,MAÑANA,NO OFICIAL,F,46.0,25.0,31.0,37.0,35.0,165.0
20172,N,BOGOTA,COMPLETA,NO OFICIAL,F,50.0,50.0,48.0,53.0,60.0,263.0
20172,N,BOGOTA,COMPLETA,NO OFICIAL,M,73.0,63.0,59.0,60.0,55.0,302.0
20172,,BOGOTA,NOCHE,NO OFICIAL,M,37.0,41.0,42.0,44.0,52.0,221.0
20172,N,BOGOTA,NOCHE,OFICIAL,F,40.0,34.0,36.0,32.0,35.0,173.0
20172,N,BOGOTA,COMPLETA,NO OFICIAL,F,48.0,42.0,49.0,43.0,53.0,234.0
20172,N,BOGOTA,UNICA,OFICIAL,M,53.0,57.0,60.0,62.0,69.0,307.0
20172,N,BOGOTA,TARDE,OFICIAL,F,63.0,56.0,62.0,57.0,52.0,286.0
20172,,BOGOTA,TARDE,OFICIAL,M,62.0,60.0,64.0,69.0,64.0,320.0
20172,N,BOGOTA,TARDE,OFICIAL,M,35.0,59.0,52.0,57.0,49.0,264.0
20181,,BOGOTA,SABATINA,NO OFICIAL,M,45.0,39.0,44.0,45.0,42.0,213.0
20172,N,BOGOTA,COMPLETA,NO OFICIAL,F,37.0,40.0,42.0,46.0,50.0,220.0
20172,N,BOGOTA,COMPLETA,NO OFICIAL,M,78.0,66.0,63.0,61.0,72.0,332.0
20172,N,BOGOTA,COMPLETA,NO OFICIAL,F,44.0,38.0,51.0,46.0,58.0,240.0
20181,,BOGOTA,MAÑANA,NO OFICIAL,M,89.0,75.0,65.0,65.0,69.0,350.0
20172,N,BOGOTA,COMPLETA,NO OFICIAL,F,81.0,68.0,68.0,72.0,70.0,352.0
20172,N,BOGOTA,MAÑANA,OFICIAL,F,49.0,54.0,56.0,60.0,60.0,284.0
20172,N,BOGOTA,COMPLETA,NO OFICIAL,M,53.0,63.0,57.0,64.0,62.0,304.0
20172,N,BOGOTA,TARDE,OFICIAL,F,49.0,45.0,61.0,50.0,59.0,267.0
20172,N,BOGOTA,TARDE,OFICIAL,F,53.0,48.0,42.0,47.0,47.0,233.0
20172,,BOGOTA,MAÑANA,OFICIAL,M,56.0,36.0,47.0,50.0,48.0,230.0
20172,N,BOGOTA,TARDE,OFICIAL,F,60.0,44.0,59.0,52.0,61.0,272.0
20172,N,BOGOTA,MAÑANA,OFICIAL,M,49.0,65.0,58.0,60.0,58.0,297.0
20172,N,BOGOTA,MAÑANA,OFICIAL,F,61.0,75.0,58.0,73.0,65.0,336.0
20172,N,BOGOTA,COMPLETA,NO OFICIAL,F,62.0,61.0,62.0,66.0,62.0,313.0
20172,N,BOGOTA,MAÑANA,OFICIAL,M,42.0,49.0,55.0,57.0,54.0,264.0
20181,N,BOGOTA,NOCHE,NO OFICIAL,F,42.0,26.0,35.0,32.0,36.0,165.0
20172,,BOGOTA,TARDE,OFICIAL,F,59.0,48.0,53.0,50.0,53.0,258.0
20181,N,BOGOTA,COMPLETA,NO OFICIAL,F,83.0,71.0,68.0,63.0,67.0,342.0
20181,N,BOGOTA,COMPLETA,NO OFICIAL,F,83.0,71.0,68.0,63.0,67.0,342.0
20172,N,BOGOTA,TARDE,OFICIAL,M,45.0,50.0,53.0,55.0,54.0,262.0
20181,S,BOGOTA,COMPLETA,NO OFICIAL,F,80.0,69.0,73.0,72.0,74.0,363.0
20181,S,BOGOTA,COMPLETA,NO OFICIAL,F,80.0,69.0,73.0,72.0,74.0,363.0
20172,N,BOGOTA,COMPLETA,NO OFICIAL,F,67.0,57.0,51.0,60.0,61.0,290.0
20172,N,BOGOTA,COMPLETA,OFICIAL,F,73.0,68.0,75.0,71.0,81.0,368.0
20172,N,BOGOTA,MAÑANA,OFICIAL,F,44.0,39.0,26.0,41.0,41.0,187.0
20172,N,BOGOTA,MAÑANA,OFICIAL,M,61.0,71.0,67.0,71.0,72.0,348.0
20172,,BOGOTA,SABATINA,NO OFICIAL,M,54.0,66.0,47.0,55.0,60.0,284.0
20172,N,BOGOTA,MAÑANA,OFICIAL,M,35.0,49.0,40.0,56.0,47.0,235.0
20172,N,BOGOTA,COMPLETA,OFICIAL,F,57.0,67.0,54.0,61.0,60.0,301.0
20172,,BOGOTA,MAÑANA,NO OFICIAL,M,34.0,22.0,47.0,39.0,38.0,182.0
20172,N,BOGOTA,COMPLETA,NO OFICIAL,M,58.0,65.0,68.0,67.0,64.0,327.0
20172,N,BOGOTA,MAÑANA,OFICIAL,M,52.0,40.0,42.0,49.0,51.0,230.0
20172,N,BOGOTA,COMPLETA,NO OFICIAL,F,62.0,46.0,56.0,52.0,63.0,274.0
20171,S,BOGOTA,COMPLETA,NO OFICIAL,F,85.0,74.0,63.0,72.0,75.0,360.0
20172,N,BOGOTA,MAÑANA,OFICIAL,M,46.0,51.0,47.0,54.0,56.0,258.0
20172,,BOGOTA,TARDE,OFICIAL,M,57.0,44.0,54.0,49.0,56.0,256.0
20172,,BOGOTA,COMPLETA,NO OFICIAL,F,55.0,61.0,56.0,60.0,58.0,292.0
20181,S,BOGOTA,COMPLETA,NO OFICIAL,F,84.0,70.0,71.0,70.0,73.0,360.0
20181,S,BOGOTA,COMPLETA,NO OFICIAL,F,84.0,70.0,71.0,70.0,73.0,360.0
20172,N,BOGOTA,MAÑANA,OFICIAL,M,41.0,47.0,37.0,47.0,47.0,221.0
20172,N,BOGOTA,NOCHE,OFICIAL,M,51.0,57.0,62.0,53.0,61.0,288.0
20172,N,BOGOTA,MAÑANA,OFICIAL,F,55.0,45.0,47.0,56.0,61.0,262.0
20172,N,BOGOTA,UNICA,NO OFICIAL,M,41.0,49.0,40.0,49.0,42.0,223.0
20172,,BOGOTA,MAÑANA,OFICIAL,M,50.0,43.0,30.0,42.0,44.0,203.0
20172,,BOGOTA,MAÑANA,OFICIAL,M,45.0,52.0,40.0,48.0,47.0,233.0
20172,N,BOGOTA,MAÑANA,OFICIAL,M,49.0,41.0,61.0,58.0,55.0,267.0
20172,N,BOGOTA,COMPLETA,NO OFICIAL,M,56.0,58.0,41.0,56.0,54.0,263.0
20172,N,BOGOTA,COMPLETA,NO OFICIAL,F,59.0,66.0,58.0,67.0,61.0,313.0
20172,N,BOGOTA,COMPLETA,NO OFICIAL,F,69.0,73.0,68.0,67.0,63.0,339.0
20172,N,BOGOTA,MAÑANA,OFICIAL,F,60.0,61.0,54.0,53.0,51.0,276.0
20172,N,BOGOTA,NOCHE,OFICIAL,M,49.0,44.0,31.0,39.0,29.0,184.0
20172,N,BOGOTA,TARDE,OFICIAL,M,40.0,49.0,57.0,40.0,57.0,250.0
20172,,BOGOTA,COMPLETA,NO OFICIAL,F,50.0,56.0,51.0,54.0,46.0,258.0
20172,N,BOGOTA,COMPLETA,NO OFICIAL,F,59.0,72.0,60.0,62.0,60.0,316.0
20172,N,BOGOTA,NOCHE,NO OFICIAL,F,39.0,37.0,48.0,40.0,47.0,213.0
20172,N,BOGOTA,TARDE,OFICIAL,F,49.0,53.0,59.0,55.0,53.0,273.0
20172,N,BOGOTA,COMPLETA,NO OFICIAL,F,62.0,62.0,66.0,59.0,64.0,313.0
20172,N,BOGOTA,MAÑANA,NO OFICIAL,M,58.0,39.0,51.0,47.0,57.0,246.0
20172,N,BOGOTA,SABATINA,OFICIAL,M,49.0,35.0,52.0,46.0,45.0,224.0
20181,N,BOGOTA,COMPLETA,NO OFICIAL,F,83.0,69.0,65.0,60.0,62.0,327.0
20181,N,BOGOTA,COMPLETA,NO OFICIAL,F,83.0,69.0,65.0,60.0,62.0,327.0
20172,N,BOGOTA,MAÑANA,OFICIAL,F,62.0,50.0,57.0,57.0,57.0,279.0
20172,N,BOGOTA,MAÑANA,OFICIAL,M,50.0,51.0,48.0,52.0,57.0,259.0
20181,S,BOGOTA,COMPLETA,NO OFICIAL,M,79.0,73.0,63.0,58.0,70.0,335.0
20181,S,BOGOTA,COMPLETA,NO OFICIAL,M,79.0,73.0,63.0,58.0,70.0,335.0
20172,N,BOGOTA,MAÑANA,OFICIAL,M,36.0,46.0,35.0,46.0,47.0,215.0
20172,N,BOGOTA,TARDE,OFICIAL,F,54.0,54.0,57.0,57.0,55.0,278.0
20172,N,BOGOTA,COMPLETA,NO OFICIAL,F,61.0,57.0,50.0,57.0,51.0,272.0
20172,N,BOGOTA,TARDE,OFICIAL,F,47.0,32.0,42.0,43.0,35.0,193.0
20172,N,BOGOTA,NOCHE,OFICIAL,F,46.0,34.0,57.0,49.0,47.0,233.0
20172,N,BOGOTA,COMPLETA,NO OFICIAL,M,67.0,49.0,66.0,57.0,64.0,298.0
20172,N,BOGOTA,MAÑANA,OFICIAL,F,50.0,59.0,59.0,66.0,59.0,300.0
20172,N,BOGOTA,MAÑANA,OFICIAL,F,65.0,66.0,67.0,63.0,73.0,335.0
20172,N,BOGOTA,TARDE,OFICIAL,M,55.0,61.0,58.0,62.0,63.0,303.0
20171,N,BOGOTA,COMPLETA,NO OFICIAL,M,71.0,70.0,65.0,67.0,68.0,339.0
20181,N,BOGOTA,MAÑANA,NO OFICIAL,M,63.0,60.0,49.0,64.0,61.0,294.0
20172,N,BOGOTA,NOCHE,OFICIAL,M,42.0,33.0,38.0,41.0,47.0,200.0
20172,N,BOGOTA,MAÑANA,OFICIAL,M,40.0,44.0,43.0,46.0,43.0,218.0
20172,N,BOGOTA,TARDE,OFICIAL,F,42.0,48.0,44.0,44.0,46.0,226.0
20172,,BOGOTA,MAÑANA,OFICIAL,M,46.0,54.0,53.0,55.0,59.0,273.0
20171,S,BOGOTA,COMPLETA,NO OFICIAL,M,61.0,79.0,60.0,72.0,64.0,341.0
20172,N,BOGOTA,TARDE,OFICIAL,F,47.0,44.0,50.0,53.0,57.0,253.0
20172,N,BOGOTA,MAÑANA,NO OFICIAL,M,37.0,55.0,59.0,63.0,59.0,287.0
20172,,BOGOTA,UNICA,NO OFICIAL,F,47.0,33.0,34.0,51.0,49.0,211.0
20172,N,BOGOTA,COMPLETA,NO OFICIAL,M,60.0,50.0,44.0,54.0,51.0,253.0
20172,N,BOGOTA,COMPLETA,NO OFICIAL,M,41.0,48.0,46.0,48.0,51.0,238.0
20172,N,BOGOTA,COMPLETA,NO OFICIAL,F,47.0,54.0,40.0,49.0,44.0,234.0
20172,N,BOGOTA,MAÑANA,OFICIAL,M,53.0,33.0,31.0,40.0,48.0,196.0
20172,N,BOGOTA,TARDE,OFICIAL,F,64.0,55.0,66.0,65.0,66.0,315.0
20172,N,BOGOTA,UNICA,OFICIAL,M,57.0,48.0,48.0,51.0,62.0,263.0
20172,N,BOGOTA,NOCHE,OFICIAL,F,30.0,36.0,47.0,33.0,47.0,200.0
20172,N,BOGOTA,TARDE,OFICIAL,F,49.0,45.0,53.0,52.0,63.0,265.0
20172,N,BOGOTA,MAÑANA,OFICIAL,M,47.0,56.0,62.0,58.0,55.0,285.0
20172,,BOGOTA,TARDE,OFICIAL,M,61.0,61.0,56.0,59.0,56.0,291.0
20172,,BOGOTA,MAÑANA,OFICIAL,M,68.0,71.0,70.0,68.0,63.0,340.0
20172,N,BOGOTA,UNICA,OFICIAL,F,51.0,53.0,49.0,40.0,53.0,245.0
20172,N,BOGOTA,COMPLETA,NO OFICIAL,F,49.0,40.0,41.0,42.0,48.0,216.0
20172,N,BOGOTA,COMPLETA,NO OFICIAL,F,49.0,34.0,41.0,49.0,55.0,225.0
20172,,BOGOTA,MAÑANA,OFICIAL,M,54.0,62.0,55.0,53.0,55.0,280.0
20172,N,BOGOTA,COMPLETA,NO OFICIAL,F,65.0,67.0,69.0,70.0,70.0,343.0
20172,N,BOGOTA,MAÑANA,OFICIAL,F,43.0,45.0,53.0,51.0,43.0,238.0
20181,N,BOGOTA,SABATINA,NO OFICIAL,F,57.0,55.0,48.0,59.0,66.0,285.0
20172,N,BOGOTA,MAÑANA,OFICIAL,M,64.0,62.0,52.0,63.0,58.0,296.0
20172,N,BOGOTA,MAÑANA,NO OFICIAL,M,81.0,84.0,80.0,78.0,76.0,398.0
20181,S,BOGOTA,COMPLETA,NO OFICIAL,F,85.0,69.0,65.0,68.0,71.0,348.0
